"node","woman","man","girl","boy","mother","father","female","male","feminine","masculine"
"choosing",0.0410860667211171,0.0425930686088816,0.0235584233570388,0.0290250912548794,0.0612828000358875,0.0285471732947402,0.0312333050161199,0.0467798858323733,0.0223537013001404,0.0349680754971862
"put down",0.607709686090392,0.63648710334832,0.615531406897594,0.649498867838738,0.500270489260214,0.630019378884447,0.476814552831754,0.446719350362332,0.821314366643626,0.399861544050066
"stoop",0.68861135894999,0.635932515507535,0.686698047362192,0.817935345343162,0.756431567732727,0.535102884645122,0.53649599262986,0.45364129628202,0.556366357883696,0.407885140601779
"pickax",0.433924356246069,0.561173913008329,0.419996873825783,0.435010569338384,0.33984640343305,0.378029402219399,0.404269781133174,0.430132967314149,0.373948568166659,0.47814858868475
"picket",0.837189774207773,0.550353009706877,0.766894041732499,0.847868763013342,0.408062036578881,0.447959867137679,0.569369860233781,0.492598600502979,0.478208287010599,0.466288493046457
"relish",0.543500038698594,0.500008256689782,0.767740250617622,0.810568756260741,0.658310833961847,0.460684683465078,0.559531491301753,0.615276568158513,0.550756333055918,0.741045990083065
"chooser",0.0132422697680643,0.0151766947929897,0.00570026729050229,0.00667682422946622,0.0265811109919715,0.0073897681970644,0.00946836964786897,0.0164510683081215,0.00601210870194629,0.0107305388605933
"finicky",0.0714981752598302,0.0927157156318774,0.0291598189260195,0.0321967705900987,0.167148764661459,0.0391549482188663,0.051355474940193,0.0890928960816089,0.0351788652752865,0.0608071454828594
"poke",0.521095326291982,0.520136517688568,0.544122977980331,0.611766912623288,0.335651911668931,0.357364629952423,0.473783727260692,0.419174989201247,0.492222645295178,0.3553326048835
"pierced",1.19685450404896,0.826497452588741,0.984773656190224,0.492027487127434,0.808366356950248,0.59414312266183,1.21917945048512,0.980871422811372,1.3697413803957,0.811501046117928
"tattoo",1.38307250176514,0.880203769694258,0.975404476996592,0.614628355004813,0.562939803601353,0.586206993026613,1.57606383639575,1.2079175840458,1.8069939711039,1.14007425589831
"shredding",0.0153292606842529,0.0164833769150215,0.0148425592030562,0.00996136987796263,0.0177818960596592,0.0129015451171289,0.0117850872670562,0.014460402662137,0.0143664044919975,0.0113101334861411
"stabbing",0.00499761019916376,0.00373019250787997,0.00455783902439171,0.00213760170419585,0.00713688255721616,0.00239221124262355,0.00449275157269103,0.00418929808856731,0.0043254928670342,0.00431873185491088
"wounding",0.0149928305974913,0.0111905775236399,0.0136735170731751,0.00641280511258756,0.0214106476716485,0.00717663372787065,0.0134782547180731,0.0125678942657019,0.0129764786011026,0.0129561955647326
"sow",0.811971648554025,0.683856573140758,0.648020542762226,0.440519252985199,1.04810301590894,0.425483686032014,0.606781941174362,0.710179188674426,0.752479929170851,0.617447922969259
"swine",0.551766832192996,0.694906784230178,1.05140656180102,0.570778756751269,0.917200905328766,0.40584257251296,0.809524434578589,1.31977529546546,0.77589304746167,0.815671044118892
"cooing",0.0871369708081999,0.103256152737483,0.117423077318613,0.0852155125541264,0.427486679837484,0.10132887797501,0.0784911275520822,0.0693333907962153,0.122244650555299,0.0525341301388658
"piggy",0.565695510727866,0.530198219594617,1.08903960282058,0.896971181543653,1.16726577471438,0.611826469354621,0.576900424842682,0.659212313074447,0.521671351970321,0.415478628525043
"piggyback",0.00391317078669708,0.00353173352131146,0.00969841773633642,0.00728943815540972,0.0102143431643865,0.00441251575336966,0.00412086193084808,0.00488953979345665,0.00376430226154935,0.00258471600224956
